1.0,0.0,0.0,-1.8402243635553273,-0.6530564616044741,-0.013900868499370573,1.122054826910092,0.7897477084808443,0.6436245855964803,0.9594451583085564,-0.4650525585826942,0.0
0.0,0.0,1.0,0.13501666868221562,0.39727112453159863,1.3710795399481213,1.802523802651576,0.7897477084808443,0.6436245855964803,0.9594451583085564,-0.7574832678098383,
0.0,0.0,1.0,0.6210707446778414,-0.2711191575549931,1.3710795399481213,0.9790851068811192,-0.9192719337192805,0.6436245855964803,0.9594451583085564,-0.9174498396550144,
0.0,1.0,0.0,-0.909482515904129,-0.2711191575549931,-0.36014597061124354,1.0751906103826234,0.7897477084808443,0.6436245855964803,0.9594451583085564,-0.6284907176186211,
0.0,0.0,0.0,1.30361476628872,1.8295360147171522,-0.36014597061124354,-1.2293883301428263,-0.9192719337192805,0.6436245855964803,0.9594451583085564,-0.6472740872728984,
0.0,1.0,1.0,-0.1959137660382104,-1.034993765653955,0.6785893357243754,1.2650854974633357,-0.9192719337192805,0.6436245855964803,-1.0422690565898935,-1.699266202837054,
0.0,0.0,1.0,-0.07181485301805064,0.11081814649448787,1.0248344378362484,0.26523384978866815,-0.9192719337192805,0.6436245855964803,-1.0422690565898935,-0.44881351518051815,0.0
0.0,0.0,1.0,0.39355607080754845,-1.6078997217281765,-0.36014597061124354,0.9591244517668487,-0.9192719337192805,0.6436245855964803,-1.0422690565898935,-0.8289911943442865,
0.0,1.0,0.0,-1.3955365918997549,0.5882397765563391,1.0248344378362484,0.5196398945305709,-0.9192719337192805,-1.5537007478874478,0.9594451583085564,0.2791031588572815,0.0
0.0,0.0,0.0,-0.14420588561314385,-0.5575721355921038,0.6785893357243754,0.42875159551054354,-0.9192719337192805,0.6436245855964803,-1.0422690565898935,-0.2659079102343766,1.0
1.0,0.0,1.0,-0.23728007037826365,-0.9395094396415847,-0.7063910727231165,0.58544528845582,0.7897477084808443,-1.5537007478874478,0.9594451583085564,0.43412549622538993,0.0
0.0,0.0,0.0,-0.6095768094387429,-0.0801505055302526,1.0248344378362484,0.6837846286718545,0.7897477084808443,-1.5537007478874478,0.9594451583085564,-1.3950251539869751,
0.0,0.0,1.0,-1.5403186570899412,-0.17563483154262285,1.7173246420599944,-1.2293883301428263,-0.9192719337192805,0.6436245855964803,0.9594451583085564,-0.4009023139403237,
0.0,0.0,0.0,-0.6923094181188495,-0.17563483154262285,-1.3988812769468626,-1.2293883301428263,0.7897477084808443,0.6436245855964803,0.9594451583085564,1.3994780781667713,0.0
0.0,0.0,0.0,0.44526395123261503,-0.8440251136292145,1.3710795399481213,-1.2293883301428263,0.7897477084808443,0.6436245855964803,0.9594451583085564,-1.2632857104310762,1.0
1.0,0.0,0.0,-1.333487135389675,-0.17563483154262285,-0.7063910727231165,0.29473679066590575,-0.9192719337192805,0.6436245855964803,0.9594451583085564,0.50978023365919,0.0
0.0,1.0,0.0,0.031600907832082484,-0.6530564616044741,-1.0526361748349895,-1.2293883301428263,-0.9192719337192805,0.6436245855964803,0.9594451583085564,-0.8291184280148275,
1.0,0.0,1.0,1.1278079728434938,-0.46208780957973355,0.3323442336125024,0.7162770323684658,0.7897477084808443,0.6436245855964803,0.9594451583085564,-0.701497849081395,0.0
1.0,0.0,1.0,-0.5371857768436498,-0.2711191575549931,-0.7063910727231165,0.8390833565919089,0.7897477084808443,0.6436245855964803,0.9594451583085564,-1.0314180548020995,1.0
0.0,1.0,0.0,-1.7161254505351675,-1.7033840477405466,-0.013900868499370573,0.5856095340791186,-0.9192719337192805,0.6436245855964803,0.9594451583085564,-0.7914763552642337,0.0
0.0,0.0,0.0,0.3728729186375218,0.7792084285810795,0.6785893357243754,-1.2293883301428263,0.7897477084808443,0.6436245855964803,0.9594451583085564,1.3519251447246623,
0.0,0.0,1.0,1.3553226467137867,-0.2711191575549931,-1.3988812769468626,1.1572284120901593,0.7897477084808443,0.6436245855964803,0.9594451583085564,1.6653646845747143,0.0
1.0,0.0,1.0,-0.7336757224589027,0.015333820482117637,-0.7063910727231165,0.6903737011377774,-0.9192719337192805,0.6436245855964803,-1.0422690565898935,0.6474923693974166,0.0
0.0,0.0,1.0,-0.8060667550539959,-1.1304780916663253,-1.0526361748349895,0.8275800679085823,-0.9192719337192805,0.6436245855964803,0.9594451583085564,-1.529364989928106,1.0
1.0,0.0,1.0,1.0967832445884538,-1.2259624176786954,1.0248344378362484,0.7207326760887889,0.7897477084808443,0.6436245855964803,0.9594451583085564,0.4742216339611254,0.0
0.0,1.0,1.0,-1.2610961027945817,-0.36660348356736333,-0.013900868499370573,-1.2293883301428263,0.7897477084808443,0.6436245855964803,0.9594451583085564,1.5196807431703665,1.0
0.0,0.0,1.0,-0.775042026798956,0.015333820482117637,-1.3988812769468626,-1.2293883301428263,0.7897477084808443,0.6436245855964803,0.9594451583085564,-0.536788047657496,
0.0,0.0,0.0,0.43492237514760174,0.015333820482117637,-0.36014597061124354,-1.2293883301428263,0.7897477084808443,-1.5537007478874478,0.9594451583085564,0.739318107124454,0.0
0.0,0.0,1.0,0.8382438424631209,0.20630247250685813,1.0248344378362484,-1.2293883301428263,0.7897477084808443,0.6436245855964803,0.9594451583085564,1.2349701495380145,
